,Line,Species,ABS,time,regime,media,Time,CO2history,assayCO2,transplant,replicate,type,days,generations
10155,C,Nitzschia,0.09867,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10156,D,Nitzschia,0.1206,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10157,E,Nitzschia,0.135,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10158,F,Nitzschia,0.1404,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10159,A,Scenedesmus,0.1039,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10160,B,Scenedesmus,0.09278,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10161,C,Scenedesmus,0.1001,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10162,D,Scenedesmus,0.1016,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10163,E,Scenedesmus,0.1033,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10164,F,Scenedesmus,0.1002,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10165,A,Pseudokirchneriella,0.09811,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10166,B,Pseudokirchneriella,0.1057,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10167,C,Pseudokirchneriella,0.1026,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10168,D,Pseudokirchneriella,0.09267,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10169,E,Pseudokirchneriella,0.1196,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10170,F,Pseudokirchneriella,0.08544,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10171,A,Synechococcus,0.08878,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10172,B,Synechococcus,0.1013,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10173,C,Synechococcus,0.1186,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10174,D,Synechococcus,0.08678,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10175,E,Synechococcus,0.1062,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10176,F,Synechococcus,0.107,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10177,A,Anabaena,0.1309,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10178,B,Anabaena,0.1193,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10179,C,Anabaena,0.1021,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10180,D,Anabaena,0.09522,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10181,E,Anabaena,0.1943,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10182,F,Anabaena,0.163,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10183,A,Chlamydomonas,0.09056,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10184,B,Chlamydomonas,0.09311,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10185,C,Chlamydomonas,0.08411,06-07-2011 12:58:00,2,liquid,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10186,D,Chlamydomonas,0.09356,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10187,E,Chlamydomonas,0.1452,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10188,F,Chlamydomonas,0.09822,06-07-2011 12:58:00,2,liquid,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10189,A,Chlamydomonas,0.08056,06-07-2011 12:58:00,3,agar,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10190,B,Chlamydomonas,0.07656,06-07-2011 12:58:00,3,agar,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10191,C,Chlamydomonas,0.09378,06-07-2011 12:58:00,3,agar,1.0165625,ambient,high,3,1,microplate,147.7819444,280.53
10192,D,Chlamydomonas,0.09644,06-07-2011 12:58:00,3,agar,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10193,E,Chlamydomonas,0.1182,06-07-2011 12:58:00,3,agar,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10194,F,Chlamydomonas,0.089,06-07-2011 12:58:00,3,agar,1.0165625,high,high,3,1,microplate,147.7819444,280.53
10195,A,Navicula,0.1017,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10196,B,Navicula,0.09611,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10197,C,Navicula,0.08456,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10198,D,Navicula,0.09667,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10199,E,Navicula,0.08444,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10200,F,Navicula,0.078,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10201,A,Nitzschia,0.1348,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10202,B,Nitzschia,0.1243,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10203,C,Nitzschia,0.09544,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10204,D,Nitzschia,0.1074,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10205,E,Nitzschia,0.1218,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10206,F,Nitzschia,0.1126,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10207,A,Scenedesmus,0.09811,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10208,B,Scenedesmus,0.08889,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10209,C,Scenedesmus,0.09367,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10210,D,Scenedesmus,0.1246,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10211,E,Scenedesmus,0.1099,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10212,F,Scenedesmus,0.1029,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10213,A,Pseudokirchneriella,0.09478,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10214,B,Pseudokirchneriella,0.08056,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10215,C,Pseudokirchneriella,0.09878,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10216,D,Pseudokirchneriella,0.08789,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10217,E,Pseudokirchneriella,0.1094,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10218,F,Pseudokirchneriella,0.08178,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10219,A,Synechococcus,0.09844,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10220,B,Synechococcus,0.09089,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10221,C,Synechococcus,0.1169,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10222,D,Synechococcus,0.08578,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10223,E,Synechococcus,0.1048,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10224,F,Synechococcus,0.09911,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10225,A,Anabaena,0.1569,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10226,B,Anabaena,0.08033,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10227,C,Anabaena,0.089,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10228,D,Anabaena,0.1323,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10229,E,Anabaena,0.1137,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10230,F,Anabaena,0.09911,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10231,A,Chlamydomonas,0.1049,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10232,B,Chlamydomonas,0.09267,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10233,C,Chlamydomonas,0.1249,06-07-2011 13:03:00,2,liquid,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10234,D,Chlamydomonas,0.098,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10235,E,Chlamydomonas,0.1132,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10236,F,Chlamydomonas,0.09844,06-07-2011 13:03:00,2,liquid,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10237,A,Chlamydomonas,0.09422,06-07-2011 13:03:00,3,agar,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10238,B,Chlamydomonas,0.07433,06-07-2011 13:03:00,3,agar,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10239,C,Chlamydomonas,0.08544,06-07-2011 13:03:00,3,agar,1.020405093,ambient,high,3,2,microplate,147.7854167,280.53
10240,D,Chlamydomonas,0.08078,06-07-2011 13:03:00,3,agar,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10241,E,Chlamydomonas,0.09711,06-07-2011 13:03:00,3,agar,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10242,F,Chlamydomonas,0.086,06-07-2011 13:03:00,3,agar,1.020405093,high,high,3,2,microplate,147.7854167,280.53
10243,A,Navicula,0.1208,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10244,B,Navicula,0.1162,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10245,C,Navicula,0.09033,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10246,D,Navicula,0.108,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10247,E,Navicula,0.1002,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10248,F,Navicula,0.09956,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10249,A,Nitzschia,0.152,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10250,B,Nitzschia,0.1562,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10251,C,Nitzschia,0.09889,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10252,D,Nitzschia,0.1378,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10253,E,Nitzschia,0.152,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10254,F,Nitzschia,0.1633,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10255,A,Scenedesmus,0.09633,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10256,B,Scenedesmus,0.09544,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10257,C,Scenedesmus,0.09722,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10258,D,Scenedesmus,0.1108,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10259,E,Scenedesmus,0.1114,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10260,F,Scenedesmus,0.1092,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10261,A,Pseudokirchneriella,0.09278,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10262,B,Pseudokirchneriella,0.1188,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10263,C,Pseudokirchneriella,0.1,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10264,D,Pseudokirchneriella,0.09411,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10265,E,Pseudokirchneriella,0.1144,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10266,F,Pseudokirchneriella,0.088,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10267,A,Synechococcus,0.09078,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10268,B,Synechococcus,0.115,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10269,C,Synechococcus,0.1321,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10270,D,Synechococcus,0.08978,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10271,E,Synechococcus,0.1037,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10272,F,Synechococcus,0.1117,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10273,A,Anabaena,0.136,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10274,B,Anabaena,0.1311,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10275,C,Anabaena,0.1047,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10276,D,Anabaena,0.1019,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10277,E,Anabaena,0.1974,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10278,F,Anabaena,0.168,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10279,A,Chlamydomonas,0.09256,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10280,B,Chlamydomonas,0.1052,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10281,C,Chlamydomonas,0.08744,06-07-2011 17:07:00,2,liquid,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10282,D,Chlamydomonas,0.09978,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10283,E,Chlamydomonas,0.1649,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10284,F,Chlamydomonas,0.1033,06-07-2011 17:07:00,2,liquid,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10285,A,Chlamydomonas,0.08444,06-07-2011 17:07:00,3,agar,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10286,B,Chlamydomonas,0.08244,06-07-2011 17:07:00,3,agar,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10287,C,Chlamydomonas,0.09567,06-07-2011 17:07:00,3,agar,1.189710648,ambient,high,3,1,microplate,147.9548611,280.85
10288,D,Chlamydomonas,0.1046,06-07-2011 17:07:00,3,agar,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10289,E,Chlamydomonas,0.1276,06-07-2011 17:07:00,3,agar,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10290,F,Chlamydomonas,0.09689,06-07-2011 17:07:00,3,agar,1.189710648,high,high,3,1,microplate,147.9548611,280.85
10291,A,Navicula,0.1344,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10292,B,Navicula,0.1126,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10293,C,Navicula,0.08878,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10294,D,Navicula,0.1171,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10295,E,Navicula,0.103,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10296,F,Navicula,0.082,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10297,A,Nitzschia,0.1552,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10298,B,Nitzschia,0.1452,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10299,C,Nitzschia,0.1027,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10300,D,Nitzschia,0.1277,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10301,E,Nitzschia,0.1357,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10302,F,Nitzschia,0.1289,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10303,A,Scenedesmus,0.09689,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10304,B,Scenedesmus,0.09156,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10305,C,Scenedesmus,0.09267,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10306,D,Scenedesmus,0.1466,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10307,E,Scenedesmus,0.1171,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10308,F,Scenedesmus,0.1117,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10309,A,Pseudokirchneriella,0.09167,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10310,B,Pseudokirchneriella,0.08156,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10311,C,Pseudokirchneriella,0.09611,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10312,D,Pseudokirchneriella,0.09,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10313,E,Pseudokirchneriella,0.1106,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10314,F,Pseudokirchneriella,0.08511,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10315,A,Synechococcus,0.1049,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10316,B,Synechococcus,0.09956,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10317,C,Synechococcus,0.1308,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10318,D,Synechococcus,0.08922,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10319,E,Synechococcus,0.1028,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10320,F,Synechococcus,0.1032,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10321,A,Anabaena,0.1656,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10322,B,Anabaena,0.08567,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10323,C,Anabaena,0.095,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10324,D,Anabaena,0.1412,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10325,E,Anabaena,0.1196,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10326,F,Anabaena,0.1067,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10327,A,Chlamydomonas,0.1167,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10328,B,Chlamydomonas,0.1036,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10329,C,Chlamydomonas,0.1379,06-07-2011 17:14:00,2,liquid,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10330,D,Chlamydomonas,0.1083,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10331,E,Chlamydomonas,0.1198,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10332,F,Chlamydomonas,0.09611,06-07-2011 17:14:00,2,liquid,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10333,A,Chlamydomonas,0.09433,06-07-2011 17:14:00,3,agar,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10334,B,Chlamydomonas,0.07856,06-07-2011 17:14:00,3,agar,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10335,C,Chlamydomonas,0.08256,06-07-2011 17:14:00,3,agar,1.194201389,ambient,high,3,2,microplate,147.9597222,280.86
10336,D,Chlamydomonas,0.08244,06-07-2011 17:14:00,3,agar,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10337,E,Chlamydomonas,0.09511,06-07-2011 17:14:00,3,agar,1.194201389,high,high,3,2,microplate,147.9597222,280.86
10338,F,Chlamydomonas,0.09167,06-07-2011 17:14:00,3,agar,1.194201389,high,high,3,2,microplate,147.9597222,280.86
