assay,CO2 of rising,CO2 in chambers ppm,Assay CO2,Competition code,Diatom,Chlorophyte,Cyanobacteri,species,competitor,Competition,Fct competition,group,comp.coef,comp.coef.species
6,1000,360,ambient,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.010122668
6,1000,360,ambient,10,Navicula,,,Navicula,Synechococcus,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.245102863,-0.245102863
6,1000,360,ambient,10,,,,NA,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.245102863
6,1000,360,ambient,10,Navicula,,,Navicula,Synechococcus,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.149469597,-0.149469597
6,1000,360,ambient,10,,,,NA,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.149469597
6,1000,1000,rising,10,Navicula,,,Navicula,Synechococcus,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.213021017,-0.213021017
6,1000,1000,rising,10,,,,NA,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.213021017
6,1000,1000,rising,10,Navicula,,,Navicula,Synechococcus,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.174842898,-0.174842898
6,1000,1000,rising,10,,,,NA,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.174842898
6,1000,1000,rising,10,Navicula,,,Navicula,Synechococcus,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.228594402,-0.228594402
6,1000,1000,rising,10,,,,NA,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,10,,,Synechococcus,Synechococcus,,Navicula /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.228594402
6,1000,360,ambient,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.013206174,-0.013206174
6,1000,360,ambient,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.013206174
6,1000,360,ambient,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.166793805,-0.166793805
6,1000,360,ambient,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.166793805
6,1000,360,ambient,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.206640127,-0.206640127
6,1000,360,ambient,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.206640127
6,1000,1000,rising,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.081798857,-0.081798857
6,1000,1000,rising,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.081798857
6,1000,1000,rising,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,0.005127045,0.005127045
6,1000,1000,rising,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,-0.005127045
6,1000,1000,rising,11,Navicula,,,Navicula,Anabaena,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.071886106,-0.071886106
6,1000,1000,rising,11,,,,NA,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,11,,,Anabaena,Anabaena,,Navicula /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.071886106
6,1000,360,ambient,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,0.090996675,0.090996675
6,1000,360,ambient,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,-0.090996675
6,1000,360,ambient,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,-0.021390894,-0.021390894
6,1000,360,ambient,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,0.021390894
6,1000,360,ambient,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,0.166861736,0.166861736
6,1000,360,ambient,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,-0.166861736
6,1000,360,ambient,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,-0.074836338,-0.074836338
6,1000,1000,rising,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,0.074836338
6,1000,1000,rising,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,-0.01653053,-0.01653053
6,1000,1000,rising,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,0.01653053
6,1000,1000,rising,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,12,Nitzschia,,,Nitzschia,Scenedesmus,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Diatom,-0.105679581,-0.105679581
6,1000,1000,rising,12,,Scenedesmus,,Scenedesmus,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Chlorophyte,,0.105679581
6,1000,1000,rising,12,,,,NA,,Nitzschia / Scenedesmus / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,0.349374368,0.349374368
6,1000,360,ambient,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,-0.349374368
6,1000,360,ambient,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,0.146875343,0.146875343
6,1000,360,ambient,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,-0.146875343
6,1000,360,ambient,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,0.369264534,0.369264534
6,1000,360,ambient,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,-0.369264534
6,1000,360,ambient,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,-0.052231598,-0.052231598
6,1000,1000,rising,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,0.052231598
6,1000,1000,rising,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,-0.012735362,-0.012735362
6,1000,1000,rising,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,0.012735362
6,1000,1000,rising,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,1000,rising,13,Nitzschia,,,Nitzschia,Pseudokirchneriella,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Diatom,-0.069244002,-0.069244002
6,1000,1000,rising,13,,Pseudokirchneriella,,Pseudokirchneriella,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Chlorophyte,,0.069244002
6,1000,1000,rising,13,,,,NA,,Nitzschia / Pseudokirchneriella / ,Diatom vs Chlorophyte,Cyanobacteria,,
6,1000,360,ambient,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.140017654,-0.140017654
6,1000,360,ambient,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.140017654
6,1000,360,ambient,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.487760929,-0.487760929
6,1000,360,ambient,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.487760929
6,1000,360,ambient,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.290838555,-0.290838555
6,1000,360,ambient,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.290838555
6,1000,1000,rising,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.090672898,-0.090672898
6,1000,1000,rising,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.090672898
6,1000,1000,rising,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.096408536,-0.096408536
6,1000,1000,rising,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.096408536
6,1000,1000,rising,14,Nitzschia,,,Nitzschia,Synechococcus,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Diatom,-0.143844619,-0.143844619
6,1000,1000,rising,14,,,,NA,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,14,,,Synechococcus,Synechococcus,,Nitzschia /  / Synechococcus,Diatom vs Cyanobacteria,Cyanobacteria,,0.143844619
6,1000,360,ambient,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.067418287,-0.067418287
6,1000,360,ambient,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.067418287
6,1000,360,ambient,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.240227853,-0.240227853
6,1000,360,ambient,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.240227853
6,1000,360,ambient,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,-0.200451732,-0.200451732
6,1000,360,ambient,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,360,ambient,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,0.200451732
6,1000,1000,rising,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,0.039112028,0.039112028
6,1000,1000,rising,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,-0.039112028
6,1000,1000,rising,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,0.025095441,0.025095441
6,1000,1000,rising,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,-0.025095441
6,1000,1000,rising,15,Nitzschia,,,Nitzschia,Anabaena,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Diatom,0.054840873,0.054840873
6,1000,1000,rising,15,,,,NA,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Chlorophyte,,
6,1000,1000,rising,15,,,Anabaena,Anabaena,,Nitzschia /  / Anabaena,Diatom vs Cyanobacteria,Cyanobacteria,,-0.054840873
6,1000,360,ambient,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.078714996,-0.078714996
6,1000,360,ambient,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.078714996
6,1000,360,ambient,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.182094374,-0.182094374
6,1000,360,ambient,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.182094374
6,1000,360,ambient,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.291626453,-0.291626453
6,1000,360,ambient,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.291626453
6,1000,1000,rising,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.003380736,-0.003380736
6,1000,1000,rising,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.003380736
6,1000,1000,rising,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.022474168,-0.022474168
6,1000,1000,rising,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.022474168
6,1000,1000,rising,17,,,,NA,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,17,,Scenedesmus,,Scenedesmus,Synechococcus, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.070889461,-0.070889461
6,1000,1000,rising,17,,,Synechococcus,Synechococcus,, / Scenedesmus / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.070889461
6,1000,360,ambient,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.232086496,-0.232086496
6,1000,360,ambient,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.232086496
6,1000,360,ambient,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.24215025,-0.24215025
6,1000,360,ambient,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.24215025
6,1000,360,ambient,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.253847423,-0.253847423
6,1000,360,ambient,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.253847423
6,1000,1000,rising,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,0.05579395,0.05579395
6,1000,1000,rising,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,-0.05579395
6,1000,1000,rising,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,0.010968916,0.010968916
6,1000,1000,rising,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,-0.010968916
6,1000,1000,rising,18,,,,NA,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,18,,Scenedesmus,,Scenedesmus,Anabaena, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,0.10944517,0.10944517
6,1000,1000,rising,18,,,Anabaena,Anabaena,, / Scenedesmus / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,-0.10944517
6,1000,360,ambient,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.19692317,-0.19692317
6,1000,360,ambient,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.19692317
6,1000,360,ambient,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.229673693,-0.229673693
6,1000,360,ambient,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.229673693
6,1000,360,ambient,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.389983372,-0.389983372
6,1000,360,ambient,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.389983372
6,1000,1000,rising,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.107905701,-0.107905701
6,1000,1000,rising,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.107905701
6,1000,1000,rising,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.186754417,-0.186754417
6,1000,1000,rising,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.186754417
6,1000,1000,rising,19,,,,NA,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,19,,Pseudokirchneriella,,Pseudokirchneriella,Synechococcus, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.154300082,-0.154300082
6,1000,1000,rising,19,,,Synechococcus,Synechococcus,, / Pseudokirchneriella / Synechococcus,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.154300082
6,1000,360,ambient,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.316706454,-0.316706454
6,1000,360,ambient,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.316706454
6,1000,360,ambient,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.252228157,-0.252228157
6,1000,360,ambient,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.252228157
6,1000,360,ambient,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,360,ambient,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.334156316,-0.334156316
6,1000,360,ambient,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.334156316
6,1000,1000,rising,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.072341393,-0.072341393
6,1000,1000,rising,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.072341393
6,1000,1000,rising,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,0.002309691,0.002309691
6,1000,1000,rising,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,-0.002309691
6,1000,1000,rising,20,,,,NA,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Diatom,,
6,1000,1000,rising,20,,Pseudokirchneriella,,Pseudokirchneriella,Anabaena, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Chlorophyte,-0.010844667,-0.010844667
6,1000,1000,rising,20,,,Anabaena,Anabaena,, / Pseudokirchneriella / Anabaena,Chlorophyte vs Cyanobacteria,Cyanobacteria,,0.010844667
